,log2FoldChange,pvalue,padj
ENSMUSG00000038860,1.2181494288233052,0.14264520723750307,0.26884942477537316
ENSMUSG00000038861,-0.23845237084845078,0.00010088576648530142,0.0005684581564841492
ENSMUSG00000038866,-0.2674052099830776,7.906322327998946e-06,5.444500910882057e-05
ENSMUSG00000038871,0.16673656875788886,0.07709698458096126,0.1685977825701786
ENSMUSG00000038872,-0.18907344140133373,0.05324521457929542,0.12627540213360092
ENSMUSG00000038876,-0.25945860186729275,0.0013378565602941712,0.00581180850714173
ENSMUSG00000038879,0.8189224285820429,0.27619256499447675,0.43539110627065253
ENSMUSG00000038880,0.034368621251101815,0.6711698032268859,0.7927618844786085
ENSMUSG00000038884,0.36979647912162916,7.820121051747891e-12,1.0094887033272216e-10
ENSMUSG00000038886,-0.27725674947678997,7.766658030250314e-08,7.095232741362993e-07
ENSMUSG00000038888,-0.09061162538251674,0.5986891224715012,0.7353935366248314
ENSMUSG00000038893,-0.2679170871024735,0.41144493852002795,0.5754936044401804
ENSMUSG00000038894,-0.7186110344957488,4.998424649898932e-13,7.021899742474032e-12
ENSMUSG00000038895,-0.12798413599597472,0.48124851905514765,0.6389004669603956
ENSMUSG00000038900,-0.39875698872044946,0.00795824434121167,0.026862119454299734
ENSMUSG00000038902,-0.11635029840632172,0.16444574089609082,0.29862124131907153
ENSMUSG00000038903,-0.010486863303580611,0.9739281523951543,0.9852232174570035
ENSMUSG00000038909,-0.049513728388159324,0.470989603139513,0.6302312777665923
ENSMUSG00000038910,0.030785238259562118,0.7477946266167079,0.845864256746674
ENSMUSG00000038914,-0.17377375614515952,0.00035138120318437124,0.001757930782878648
ENSMUSG00000038917,-0.35477454183145707,0.5171893223667052,0.6681353818106905
ENSMUSG00000038930,0.34653987515590456,0.09090830879130131,0.19137351778414247
ENSMUSG00000038936,-0.06497803165605481,0.8023043645197172,0.8825602617922138
ENSMUSG00000038943,0.4331519835784151,0.2010283422763297,0.345313370761488
ENSMUSG00000038949,0.042788437733974616,0.692461930079805,0.8075322712064439
ENSMUSG00000038954,0.4249766888163351,0.015654179971654282,0.04715802625997472
ENSMUSG00000038957,-0.14938822426959794,0.09012202638783168,0.19013309174661563
ENSMUSG00000038963,0.990055721571118,0.1729396260867927,0.31007777315940604
ENSMUSG00000038965,0.028991497911377544,0.46546771386381014,0.6251769988596266
ENSMUSG00000038967,-0.09751565704242088,0.01626791876280948,0.048627376143081436
ENSMUSG00000038970,-0.1569854436465412,0.028223025010998326,0.0759915038620166
ENSMUSG00000038975,-0.3092967621346126,6.943717995225859e-06,4.824665262299372e-05
ENSMUSG00000038976,0.3158915326031408,0.015557830273545048,0.04691354327993398
ENSMUSG00000038982,0.059318051897552765,0.4571032217859272,0.6174833004771135
ENSMUSG00000038984,-0.49301743030659845,0.45517256673536455,0.615608807706531
ENSMUSG00000038990,-0.11721473334000009,0.09981886994274229,0.20520686192356835
ENSMUSG00000038991,0.15441989802771358,7.418950338103675e-09,7.575474488755466e-08
ENSMUSG00000039000,0.03230595983770978,0.479741586521896,0.6375027767198027
ENSMUSG00000039001,-0.23466249561795793,4.294355757229623e-07,3.6296192272979416e-06
ENSMUSG00000039004,-0.10996364022106463,0.5240037669149459,0.6745117690011547
ENSMUSG00000039005,0.12366314622285317,0.5002784411293016,0.6549477531243355
ENSMUSG00000039007,-0.22510395810067285,3.410149164828937e-06,2.5222401734448865e-05
ENSMUSG00000039016,-0.08871124789355463,0.25578221809289126,0.4130343756025675
ENSMUSG00000039018,0.09498224508698638,0.3506864470470985,0.5155935678468864
ENSMUSG00000039021,1.2016596707950935,0.16083596632571193,0.2936864849450038
ENSMUSG00000039031,-0.07369585202767542,0.4294432797003612,0.5913463071079091
ENSMUSG00000039033,-0.03159978637563517,0.816727376075414,0.8916315909509487
ENSMUSG00000039041,-0.18759308314291562,5.1905941115178394e-05,0.0003096506278505561
ENSMUSG00000039043,0.0982287396210278,0.512262209766577,0.6644758896839854
ENSMUSG00000039046,-0.4415039513573098,1.1572240263939708e-15,1.8630220796138182e-14
ENSMUSG00000039047,-0.11917352061567076,0.048531653189063106,0.1173868390390013
ENSMUSG00000039048,0.010482502785722249,0.8663579723327346,0.9225893733511581
ENSMUSG00000039050,0.09595089219849752,0.1988476510186078,0.34232926896479543
ENSMUSG00000039055,1.3356316098622032,0.11395666113460423,0.2271922638503557
ENSMUSG00000039062,0.3106161947823829,1.8204725164547267e-19,3.474199651612426e-18
ENSMUSG00000039063,-0.2457721207127675,1.5044283505649782e-07,1.3356451583883092e-06
ENSMUSG00000039065,0.1332640962789724,0.1389751664964154,0.26381871333310675
ENSMUSG00000039067,0.003055196050238547,0.9449911065900793,0.9685798111029832
ENSMUSG00000039068,-0.13953703155303865,0.02333446627182162,0.06509953465317202
ENSMUSG00000039069,0.15772505548515275,0.09999090725029351,0.20545110687214288
ENSMUSG00000039081,0.5362243904914404,0.15941175575703176,0.2919176962558194
ENSMUSG00000039084,-0.7607355316856865,0.0008008780764437299,0.0036723363891341685
ENSMUSG00000039086,-0.2648333181068418,0.10514397790109599,0.21342596303116235
ENSMUSG00000039087,0.27057078125752304,7.76494502770546e-08,7.095232741362993e-07
ENSMUSG00000039089,0.35926030771768974,0.013142389326300952,0.04078499473542923
ENSMUSG00000039096,-0.2089202150226464,0.04163092226855577,0.10425625448568249
ENSMUSG00000039099,-0.036298654631517525,0.9200637806067178,0.9548846940566763
ENSMUSG00000039100,-0.18334691761563884,5.869766546694065e-10,6.552662741461292e-09
ENSMUSG00000039103,-0.34462042537537463,0.3254803302714087,0.4889138181530417
ENSMUSG00000039105,0.2997685071099152,3.243623758815882e-07,2.772885227705338e-06
ENSMUSG00000039108,-0.12780000344430403,0.1551124057000928,0.2861147469060612
ENSMUSG00000039109,2.0544213222619794,0.0019789019923838777,0.008109038477264201
ENSMUSG00000039114,-0.30215618626343177,2.97584491632021e-36,9.754579546298878e-35
ENSMUSG00000039115,0.09092033247298814,0.204699897850991,0.3498297235910394
ENSMUSG00000039116,0.14609038849570838,0.6609218708244502,0.7856461936909984
ENSMUSG00000039117,0.0746666315261391,0.426615681526778,0.5886076413844438
ENSMUSG00000039126,0.7284409744437406,0.07601498733235347,0.16691727911025533
ENSMUSG00000039128,0.07388201562912299,0.21713688167422113,0.3660199056849328
ENSMUSG00000039130,-0.0844131036169128,0.532644813355923,0.6818774205428719
ENSMUSG00000039131,1.4519365001745042,0.08674654298093712,0.18485988083910382
ENSMUSG00000039137,-0.12116628126724688,0.7675058828753392,0.8586871078514513
ENSMUSG00000039145,-0.2347476677246926,8.777119562533344e-13,1.2142468541751999e-11
ENSMUSG00000039148,-0.035805058843922544,0.6529433031273097,0.7793970095570127
ENSMUSG00000039153,0.8225540519958088,0.35163851132771484,0.5165014723992569
ENSMUSG00000039156,0.5684231234796084,3.900811544385047e-14,5.796403217878801e-13
ENSMUSG00000039157,0.9579417421830853,1.197509595487799e-41,4.370768473932891e-40
ENSMUSG00000039158,-0.11593984335407533,0.47746899015507216,0.6356315695410433
ENSMUSG00000039159,-0.3256690016672803,1.0195198002216541e-16,1.7221407216216758e-15
ENSMUSG00000039163,-0.07127653622330495,0.546050148325711,0.6927254100247043
ENSMUSG00000039164,-0.19329139300997036,0.28659267533650146,0.4469350810027885
ENSMUSG00000039166,-0.45411300295970625,0.0005317616341470435,0.002547275168971829
ENSMUSG00000039167,0.09809465610055536,0.24868277402953617,0.4050868694072599
ENSMUSG00000039168,0.15283069669908525,3.596461869613466e-08,3.416970757228449e-07
ENSMUSG00000039176,-0.1687420902644356,0.002503963127342549,0.009904864648486193
ENSMUSG00000039178,-0.4847600345112368,0.04077299310984798,0.10250679704004932
ENSMUSG00000039182,-0.09156420991028394,0.29531864961071813,0.4566731401582409
ENSMUSG00000039183,0.02033729609108469,0.7941912198519753,0.8771384393228876
ENSMUSG00000039187,1.2456032793850214,0.0728810706962116,0.16118190094238802
ENSMUSG00000039191,0.11515158560649662,0.14557254601782815,0.27278729675558305
ENSMUSG00000039193,-0.36755732405411545,0.38898054597064025,0.5537314923633111
ENSMUSG00000039195,0.13500011889349156,0.26309832585083603,0.4217604664947625
ENSMUSG00000039196,0.15985121525188564,1.649919791175358e-27,4.317476551857009e-26
ENSMUSG00000039197,0.3105954806266377,8.124382177004698e-93,5.057755501240949e-91
ENSMUSG00000039199,0.1465442968790644,0.6209262494879693,0.7533579855280753
ENSMUSG00000039201,-0.1182164362855485,0.5075929972028064,0.6606025696547355
ENSMUSG00000039202,0.7125533186726469,2.3152141937940158e-76,1.2857766884167556e-74
ENSMUSG00000039205,0.150377977610976,0.06539116867387632,0.14827056148567727
ENSMUSG00000039206,0.060130647445343674,0.4145939403175636,0.5778042827733223
ENSMUSG00000039208,0.07688195265302802,0.7319039641335586,0.8343694382528253
ENSMUSG00000039210,-0.02242759601349291,0.7887663325463843,0.8733335777526985
ENSMUSG00000039217,0.3331067848672916,0.006952904563769651,0.023966486617557407
ENSMUSG00000039218,-0.3894692026557567,1.2455042843454005e-92,7.722626765465317e-91
ENSMUSG00000039219,-0.4339153232547673,5.4582977161586146e-11,6.625051764133086e-10
ENSMUSG00000039220,-0.7426037856302785,9.065264502758366e-48,3.7322298308823045e-46
ENSMUSG00000039221,0.11866274232404767,0.20711314103481923,0.35287511099286045
ENSMUSG00000039230,0.13490363474236886,0.04395979266419396,0.10890882090437057
ENSMUSG00000039231,0.20632332280692475,0.16211932848385102,0.295276810879037
ENSMUSG00000039232,0.6143949421132635,0.07220730273702987,0.16004760847256064
ENSMUSG00000039233,-0.23321314042249972,0.0016886202406522558,0.007080556191045676
ENSMUSG00000039234,0.13612479889245552,0.00025026556687310304,0.0012987731384718783
ENSMUSG00000039236,0.645219274418717,0.0006204013367092278,0.0029255883437549687
ENSMUSG00000039238,0.15532638950288905,0.11405829939476479,0.22730683933855347
ENSMUSG00000039239,1.2399790205935792,0.0002910635322651086,0.0014850396148846702
ENSMUSG00000039242,0.04351427580470809,0.5594616446924006,0.7038976719424638
ENSMUSG00000039244,0.11471749959518932,0.24333913827255113,0.39856916568957323
ENSMUSG00000039246,0.014410154973530567,0.88346709887824,0.9327029909451003
ENSMUSG00000039253,-0.04459425170640024,0.7475071721164536,0.845663019733709
ENSMUSG00000039254,-0.09048083442047393,0.3185988070642362,0.4818775766619712
ENSMUSG00000039262,-0.2475151627097754,2.52799028491785e-10,2.9213803898837344e-09
ENSMUSG00000039263,-0.18735095669776738,0.00048379178567858135,0.0023363344945547754
ENSMUSG00000039264,-0.23370152722569026,0.5677409290101756,0.710954027332963
ENSMUSG00000039270,-0.5667738418851817,3.3083823244359933e-28,8.852359567931941e-27
ENSMUSG00000039275,-0.045348557100831896,0.4753460752267237,0.6338084511119602
ENSMUSG00000039285,-0.1766999249031482,0.0008983092075821583,0.004070735502160535
ENSMUSG00000039286,0.2582351395177594,0.00010642832327323116,0.0005979428249692197
ENSMUSG00000039294,-0.15609356148647055,0.13916255965689742,0.26404458136203013
ENSMUSG00000039298,-0.4563151877604342,0.0002663252694263973,0.0013742633137279906
ENSMUSG00000039304,0.0670907623063243,0.6594824950337348,0.7847811192250526
ENSMUSG00000039307,0.04007550111472604,0.7778540129707623,0.8664084919021426
ENSMUSG00000039308,0.20053777161500272,0.012061000293167253,0.03797874434554543
ENSMUSG00000039316,0.3289984333330192,0.2244280866754289,0.3757667530833908
ENSMUSG00000039318,-0.12493407525608248,0.06656390652621574,0.15031156250669078
ENSMUSG00000039323,-1.0204035425590177,0.0,0.0
ENSMUSG00000039328,0.1625497122391865,0.718553573855174,0.8259808373724988
ENSMUSG00000039345,-0.4595409869324234,0.0008048119817460669,0.0036892791526655366
ENSMUSG00000039347,0.6910553928264924,0.15832913740757387,0.29041743524242997
ENSMUSG00000039349,-0.3735700278698619,2.008610991720018e-29,5.557517043219598e-28
ENSMUSG00000039354,0.41871952965675857,5.4078232800018554e-05,0.0003216154993064277
ENSMUSG00000039356,-0.18449950403062668,0.1415684203470385,0.26755720917345177
ENSMUSG00000039357,-0.07305201732788567,0.5818691227580769,0.7219486424153803
ENSMUSG00000039361,-0.06610285078800243,0.04435572801562062,0.10961685337298158
ENSMUSG00000039367,0.07666015966642699,0.01638302532145479,0.04893355154535509
ENSMUSG00000039376,-1.8386559368026185,0.035501339185548625,0.09176379971298933
ENSMUSG00000039377,0.030548833929734256,0.8862963190664632,0.9342708138409873
ENSMUSG00000039382,-0.08119204105580874,0.208424470983006,0.3548203117771121
ENSMUSG00000039384,0.17897231829886498,0.3626384703485973,0.5282361867829034
ENSMUSG00000039395,-1.037338134126473,1.549354001100264e-40,5.5371473201358745e-39
ENSMUSG00000039396,-0.6302417618791398,0.47916390772867623,0.6371930724739907
ENSMUSG00000039405,0.7485824900683837,0.0005922140102632591,0.0028055207439258846
ENSMUSG00000039410,-0.49686126765331445,0.3210760682558243,0.48413843322606426
ENSMUSG00000039414,0.04397541971247605,0.5760756177989614,0.7174920509195035
ENSMUSG00000039427,-0.228896235007495,0.010231633419543671,0.03310966010570839
ENSMUSG00000039428,0.01947912732819945,0.6149343912111176,0.7487093799561393
ENSMUSG00000039431,-0.0236235963069699,0.8937979179924613,0.9389226410754311
ENSMUSG00000039438,0.10033721744046462,0.00035585816974669,0.0017762994771157925
ENSMUSG00000039449,-0.2504782960798736,1.1984701094941357e-05,8.04136463297695e-05
ENSMUSG00000039450,-0.3269510792289514,8.192847885334378e-12,1.0549572852516885e-10
ENSMUSG00000039452,-0.21864122086999288,0.2679813585023024,0.4275209701384714
ENSMUSG00000039456,-0.20690126872524764,0.007362076169730641,0.0251578339939069
ENSMUSG00000039457,-0.7787399918198875,3.485033059215217e-17,6.03199836336589e-16
ENSMUSG00000039458,0.01939335855489198,0.8571314865877383,0.9171924744544006
ENSMUSG00000039461,0.06082166707044496,0.5175858467045873,0.6684798299541679
ENSMUSG00000039463,-0.09141716362362476,0.10670909575025458,0.21592158968390307
ENSMUSG00000039470,-0.856484613181784,0.006488750198773072,0.022619059453343297
ENSMUSG00000039473,-0.37779558456411544,8.553731256001632e-12,1.0986776777155508e-10
ENSMUSG00000039474,0.08911621589998818,0.3593367287981032,0.5245650298708316
ENSMUSG00000039477,0.2039779874540552,0.014647543511054689,0.0446570743023644
ENSMUSG00000039478,0.07185439932019935,0.7621355197769818,0.8552558722079389
ENSMUSG00000039480,-0.04715159901091172,0.5602014940123453,0.7042859658608449
ENSMUSG00000039483,-0.23903024041943385,0.07486882115756145,0.16491649733936242
ENSMUSG00000039485,0.830538235734758,2.3336382517632554e-05,0.00014869600069737063
ENSMUSG00000039496,0.9948135700535046,0.05521251222356953,0.12992317881720622
ENSMUSG00000039497,-0.005866424438339139,0.9577423031133917,0.9760121067833435
ENSMUSG00000039501,0.20977977864577643,6.58646500696172e-05,0.00038620749427452334
ENSMUSG00000039509,-0.171972321735537,0.108559076867363,0.2187475316830093
ENSMUSG00000039512,-0.027343183413269825,0.6911558757121572,0.8065574879153435
ENSMUSG00000039515,0.02646525057824938,0.6696021346970532,0.7918805001207812
ENSMUSG00000039519,-0.10138254179317839,1.8282997704833188e-06,1.4148932409269153e-05
ENSMUSG00000039523,0.12096540013789712,0.2329145771800557,0.38633091502824235
ENSMUSG00000039529,-0.11567588616296959,0.014513295850964142,0.04432656273848376
ENSMUSG00000039530,0.17259950132954618,0.15388360597741357,0.28445988897093966
ENSMUSG00000039531,0.22642556346747947,0.20559555762189097,0.35097189452945315
ENSMUSG00000039533,3.877829522592048,3.275910084538463e-30,9.229338648757176e-29
ENSMUSG00000039536,-0.1145114978868466,0.010859164317808506,0.03467520949382535
ENSMUSG00000039545,0.2492829953454964,0.7772742525075431,0.8660423080546403
ENSMUSG00000039556,-0.2457456817486479,0.543873214819805,0.6912701542440907
ENSMUSG00000039563,-0.43602426744883116,0.44248235853518914,0.6036230952567597
ENSMUSG00000039568,0.09222580712361424,0.2741380943001719,0.4333385930071008
ENSMUSG00000039585,-0.22830381281720483,0.029090191176947215,0.07795928859241244
ENSMUSG00000039599,-0.11105271410137095,0.18488234759337957,0.32506531881268497
ENSMUSG00000039601,0.3602199644756299,0.02813521054614879,0.07581062781620514
ENSMUSG00000039607,-0.24905568997381453,0.10713323976142437,0.21652442579874734
ENSMUSG00000039611,1.029511559634444,0.056973970830811765,0.1333567519188755
ENSMUSG00000039615,-0.10075779835456533,0.1132699180170621,0.2260858777330862
ENSMUSG00000039616,-0.3986564066440139,1.130231621531384e-16,1.9049831882994583e-15
ENSMUSG00000039617,0.37348881572742326,0.008958022820653463,0.02963422205443943
ENSMUSG00000039620,-1.2131685874545086,2.308920387178874e-09,2.4652435586206526e-08
ENSMUSG00000039621,0.2426750859644441,0.02800600455869106,0.07553890712467352
ENSMUSG00000039623,0.06675810003164329,0.5193614739682828,0.669876507652157
ENSMUSG00000039628,0.42817612119464904,0.35402049829698645,0.5188102203042663
ENSMUSG00000039630,-0.1860771150257832,7.179248682168649e-10,7.968398303666554e-09
ENSMUSG00000039632,0.7303245945497141,0.009678924704500427,0.03163704136298904
ENSMUSG00000039633,1.1409779293795854,1.494198587704298e-11,1.8739993497617103e-10
ENSMUSG00000039634,-0.43613316995298534,0.0036850002768395377,0.01388643379890789
ENSMUSG00000039637,-0.07154416106010908,0.41626790839026395,0.5791439341837691
ENSMUSG00000039640,0.16751533285974127,0.00020206666120662126,0.0010735399801682815
ENSMUSG00000039646,-0.21704481435132128,0.025616051343399466,0.07008439069479787
ENSMUSG00000039648,0.1614525740131075,8.396427814678158e-08,7.643422702288685e-07
ENSMUSG00000039652,-0.011963508592182223,0.9162913509231436,0.9528911603733271
ENSMUSG00000039653,-0.26648709799738673,6.12367061711919e-36,1.982040894291471e-34
ENSMUSG00000039656,-0.16674383979642537,0.03751979724952259,0.09596887835244852
ENSMUSG00000039660,0.33210656601199395,0.0009880357249914303,0.004434384755274038
ENSMUSG00000039662,-0.1408274274667987,0.0104827327158898,0.03374530428215909
ENSMUSG00000039670,0.10997002704470517,0.4851320914392452,0.6423442635125404
ENSMUSG00000039671,-0.0033730734531308643,0.9664416199905086,0.9808632770860808
ENSMUSG00000039678,-0.12237142847308602,0.06807920273675869,0.15295035085169054
ENSMUSG00000039680,0.15415392449865384,0.2401003156150636,0.3951849282192921
ENSMUSG00000039682,0.020505287134579164,0.30097136566194815,0.46286451981819077
ENSMUSG00000039684,0.0473499579045569,0.9524636080127166,0.9732022266120669
ENSMUSG00000039686,0.04487327240007775,0.5381564466517395,0.686207249740354
ENSMUSG00000039693,-0.17088737731961967,0.8474191813872186,0.9112205558878164
ENSMUSG00000039697,-0.2474756421807611,0.3045559473488225,0.46679631401950467
ENSMUSG00000039699,0.7476075737667046,0.12418179503855353,0.24219842516425313
ENSMUSG00000039701,-0.3969390468372639,0.0010944647368903585,0.004863972674971286
ENSMUSG00000039703,-0.03622793858222196,0.3062702053080364,0.4687722513880017
ENSMUSG00000039704,-0.09180624365672654,0.06851525312016125,0.1536393599015497
ENSMUSG00000039706,0.4205587963144501,0.039371843423456884,0.0997148770693489
ENSMUSG00000039713,0.41871462544827315,0.03454614373659415,0.08983626632125266
ENSMUSG00000039715,0.09223620020230339,0.6112899513270602,0.7460636805168761
ENSMUSG00000039716,0.17314614557926034,0.7754629552134917,0.8648683497465216
ENSMUSG00000039725,-0.016354529453377207,0.9149204113557562,0.9521067828876733
ENSMUSG00000039735,-0.14550237350969322,0.03241956435835214,0.08539936088186292
ENSMUSG00000039737,0.16477614397252469,0.314695878601173,0.4776434987931095
ENSMUSG00000039738,-0.3720469598577458,0.01035658040570305,0.033450888050972676
ENSMUSG00000039740,0.098620890906587,0.19221455846706334,0.3340011894398414
ENSMUSG00000039741,-0.019428329142187145,0.8773854079786655,0.9289503026870536
ENSMUSG00000039745,-0.6696541152452179,1.8023060744287724e-17,3.137069163822527e-16
ENSMUSG00000039747,0.3793055819484157,0.2810916794500115,0.4405862374648455
ENSMUSG00000039753,-0.1516308408709268,0.025032934393930385,0.06889188486771679
ENSMUSG00000039754,-0.19858476359753377,0.38551174290643286,0.5501863374683321
ENSMUSG00000039756,-0.09746619947492399,0.1675981495701097,0.3028851493869746
ENSMUSG00000039759,0.5673069335949358,0.001913668565041777,0.007889220020208277
ENSMUSG00000039763,0.032169538463640006,0.7413452976783277,0.8416523311166778
ENSMUSG00000039765,-0.020920560695338847,0.9198227300590412,0.954827077884861
ENSMUSG00000039768,0.2596773018788914,5.320543074793876e-07,4.44742092754427e-06
ENSMUSG00000039770,0.24679404545654365,9.562741495020481e-05,0.0005402091691972968
ENSMUSG00000039771,0.0383437383871457,0.7329115077991295,0.8350864036096503
ENSMUSG00000039774,1.7010315679974937,0.01767663106257136,0.052211499325624494
ENSMUSG00000039781,0.4469397630262288,0.05701160295035387,0.13340438586700717
ENSMUSG00000039782,-0.800984974097615,1.2758740044234151e-85,7.664676558090702e-84
ENSMUSG00000039783,-0.1545419595384018,6.035221554649603e-17,1.02845237949487e-15
ENSMUSG00000039787,0.291969926828412,0.6864086266945928,0.8029991265205499
ENSMUSG00000039789,-0.182787815477324,0.11518741223722735,0.22908391827006994
ENSMUSG00000039795,0.04586303794697247,0.5927094400061015,0.7303145286715244
ENSMUSG00000039801,0.05472483647641769,0.6351370564546401,0.7650086608365727
ENSMUSG00000039804,-0.09449044906783077,0.3282601136723722,0.4918485922930662
ENSMUSG00000039809,0.6175287992166885,1.1548184851439563e-23,2.624776831931622e-22
ENSMUSG00000039810,-0.11585650364442406,0.4128873765085299,0.576570930346888
ENSMUSG00000039813,0.12638487023423117,0.7372607835334029,0.8383097096017238
ENSMUSG00000039824,0.38658071580830333,0.44504047470525065,0.6060668509283201
ENSMUSG00000039826,0.11036916687549862,0.34217036796845174,0.5065460073894839
ENSMUSG00000039828,0.27125401483255135,0.15548071365151772,0.2865202599744309
ENSMUSG00000039831,-0.395984231572196,3.0385990356200942e-18,5.467707518757417e-17
ENSMUSG00000039834,0.005876282927133836,0.9449911065900793,0.9685798111029832
ENSMUSG00000039835,-0.2592196006106307,0.00338156331361859,0.012929161961108819
ENSMUSG00000039840,-0.16732917211049808,0.001696875728379063,0.007105523290058138
ENSMUSG00000039841,-0.01487413650278339,0.8909447821039757,0.9371369730823872
ENSMUSG00000039842,0.21012679030434986,0.26701948067078246,0.42623177854385963
ENSMUSG00000039844,0.2601776926132108,2.5998321467188852e-08,2.5102444348463335e-07
ENSMUSG00000039849,-0.07292125418121799,0.3328901355428461,0.49666513361480485
ENSMUSG00000039850,-0.0020354870710681938,0.9892036373088681,0.9934505273148777
ENSMUSG00000039852,-0.047321700991605105,0.4147223528305406,0.5778789174504256
ENSMUSG00000039853,0.5765769598639825,5.935250430546661e-07,4.937194579591051e-06
ENSMUSG00000039865,0.282164589665906,0.03615388518459559,0.09317645079812804
ENSMUSG00000039873,0.3750562601540081,0.29729164050398227,0.4589688590732587
ENSMUSG00000039878,-0.12658266288703895,0.8163542177755182,0.8914133084543621
ENSMUSG00000039879,-0.5650954962568446,7.8728089678146055e-19,1.464437321133611e-17
ENSMUSG00000039886,0.47034962259641194,1.8318244354769755e-15,2.924667782764118e-14
ENSMUSG00000039887,-0.26770417399822694,0.00913050818324839,0.030114487468739987
ENSMUSG00000039899,0.38271766107482813,0.029164558099731137,0.07812067670836641
ENSMUSG00000039901,0.2621444938020897,0.035465802289319386,0.0916872942975221
ENSMUSG00000039903,0.9240194252720032,0.11700152278971575,0.23153409617988627
ENSMUSG00000039908,0.052154323785927645,0.7051914967405262,0.8159061389521121
ENSMUSG00000039910,0.1457998208048506,0.10257924150558187,0.20943148764938885
ENSMUSG00000039911,0.23063136922310612,0.395174222565952,0.5591179272540079
ENSMUSG00000039914,0.05061780783657969,0.54541214656539,0.6920723229372395
ENSMUSG00000039917,0.08521089224207737,0.2762543737954085,0.43539110627065253
ENSMUSG00000039929,-0.1507214003471499,0.20585477986149567,0.35137556067237496
ENSMUSG00000039934,-0.07846158417471444,0.19525827537364504,0.3373159352684017
ENSMUSG00000039936,0.07856824051771442,0.5984072794929441,0.7351058233682021
ENSMUSG00000039942,-1.0961373993247967,0.056551384896523386,0.13266862532776583
ENSMUSG00000039943,-0.02624087082381069,0.8864650010982981,0.9342708138409873
ENSMUSG00000039952,0.11921103872413943,0.003488540969840126,0.01326917566724851
ENSMUSG00000039953,0.2540101528629253,0.16856143650505873,0.3041276169453782
ENSMUSG00000039956,0.33045386523075704,9.107755939764697e-08,8.264595147181157e-07
ENSMUSG00000039958,-0.490221552101546,2.081376536079424e-25,5.0446424396436774e-24
ENSMUSG00000039959,0.29611000047213965,0.005909686954440439,0.020888199837363997
ENSMUSG00000039960,-0.41392796264642734,3.9254623803261894e-26,9.759293669864096e-25
ENSMUSG00000039967,-0.7274730227894532,1.5101324527450827e-23,3.403640136924282e-22
ENSMUSG00000039968,0.01797014538087694,0.8534546587508649,0.9150337830871252
ENSMUSG00000039976,0.21736388069064091,0.001660127725417716,0.006976241685553652
ENSMUSG00000039977,-1.7268750912575004,0.012324916537200815,0.038667828981476
ENSMUSG00000039981,-1.1206610982261112,8.623049153989196e-08,7.840474433948127e-07
ENSMUSG00000039982,-0.9236679981621128,5.255248116018576e-13,7.375979605746435e-12
ENSMUSG00000039983,0.10010994521198681,0.5445078854116023,0.6916213280847164
ENSMUSG00000039985,0.25798305230130675,0.35804846110810185,0.5231549460605783
ENSMUSG00000039987,0.07109361449923862,0.5317788389221836,0.6811127836502068
ENSMUSG00000039988,-0.16387564018115733,0.021020725277811878,0.05997763399817734
ENSMUSG00000039989,0.20063590505054846,0.1610677937941109,0.2940087099062755
ENSMUSG00000039990,-0.11946458146831314,0.06334012609938998,0.1446823800633943
ENSMUSG00000039994,0.5968012255885234,0.0007201440598035782,0.003334824276936846
ENSMUSG00000039997,-0.028530822200914886,0.6926897610843714,0.8076759475403377
ENSMUSG00000040006,0.27253318564888424,2.6448289888041247e-05,0.00016653146312457947
ENSMUSG00000040007,-0.19938534078968115,0.09569411433741187,0.19922079709483576
ENSMUSG00000040010,0.40514367848678956,0.049627386746353974,0.11935839000276477
ENSMUSG00000040017,-0.3870877343894366,1.1684381555610397e-114,8.590246039860425e-113
ENSMUSG00000040018,0.13485852368723558,0.034269627693664304,0.08925249358341483
ENSMUSG00000040021,-0.23245891466242583,2.0072807097927696e-05,0.00012950441654195808
ENSMUSG00000040022,0.5264872381558224,3.4486753259007275e-06,2.5475645146689634e-05
ENSMUSG00000040025,-0.22455874733676903,0.002599054205387361,0.010223387994133876
ENSMUSG00000040026,0.33806218224973517,0.02731404969728191,0.07399058946201809
ENSMUSG00000040028,-0.4505914937849651,1.46282503521328e-11,1.836142741354295e-10
ENSMUSG00000040029,0.10394847894883616,0.011735464696455675,0.0370873465930245
ENSMUSG00000040033,0.04848885509917613,0.28648909148988233,0.4468685677421998
ENSMUSG00000040034,0.13210859639534095,0.5193307690391058,0.669876507652157
ENSMUSG00000040035,-0.3343371643099998,0.08274867662892767,0.17825545116143635
ENSMUSG00000040040,0.15020848973237547,0.31952109914556953,0.48273669142855935
ENSMUSG00000040043,0.025656581170414944,0.7771915661540159,0.8660423080546403
ENSMUSG00000040044,0.005610377061704382,0.9383532265504895,0.9649151102113366
ENSMUSG00000040048,0.02010220816830578,0.6560444221745709,0.7820158920593886
ENSMUSG00000040054,-0.14945017324417184,0.00423506560242747,0.015603792776247677
ENSMUSG00000040061,-0.19211493867918303,0.4544826396138206,0.6148578227302643
ENSMUSG00000040078,-0.10444606704200937,0.19204709501213557,0.33378533152002265
ENSMUSG00000040084,0.3801068546183782,0.4030052768438094,0.5668730383738678
ENSMUSG00000040093,-0.10939264049881332,0.4973571014700532,0.6521185808574226
ENSMUSG00000040097,0.12044140408715771,0.27091718052576813,0.430273670418407
